chargeDeviceID,reference,name,latitude,longitude,subBuildingName,buildingName,buildingNumber,thoroughfare,street,doubleDependantLocality,dependantLocality,town,county,postcode,countryCode,uprn,deviceDescription,locationShortDescription,locationLongDescription,deviceManufacturer,deviceModel,deviceOwnerName,deviceOwnerWebsite,deviceOwnerTelephoneNo,deviceOwnerContactName,deviceControllerName,deviceControllerWebsite,deviceControllerTelephoneNo,deviceControllerContactName,deviceNetworks,chargeDeviceStatus,publishStatus,deviceValidated,dateCreated,dateUpdated,moderated,lastUpdated,lastUpdatedBy,attribution,dateDeleted,paymentRequired,paymentRequiredDetails,subscriptionRequired,subscriptionRequiredDetails,parkingFeesFlag,parkingFeesDetails,parkingFeesUrl,accessRestrictionFlag,accessRestrictionDetails,physicalRestrictionFlag,physicalRestrictionText,onStreetFlag,locationType,bearing,access24Hours,accessMondayFrom,accessMondayTo,accessTuesdayFrom,accessTuesdayTo,accessWednesdayFrom,accessWednesdayTo,accessThursdayFrom,accessThursdayTo,accessFridayFrom,accessFridayTo,accessSaturdayFrom,accessSaturdayTo,accessSundayFrom,accessSundayTo,connector1ID,connector1Type,connector1RatedOutputKW,connector1OutputCurrent,connector1RatedVoltage,connector1ChargeMethod,connector1ChargeMode,connector1TetheredCable,connector1Status,connector1Description,connector1Validated,connector2ID,connector2Type,connector2RatedOutputKW,connector2OutputCurrent,connector2RatedVoltage,connector2ChargeMethod,connector2ChargeMode,connector2TetheredCable,connector2Status,connector2Description,connector2Validated,connector3ID,connector3Type,connector3RatedOutputKW,connector3OutputCurrent,connector3RatedVoltage,connector3ChargeMethod,connector3ChargeMode,connector3TetheredCable,connector3Status,connector3Description,connector3Validated,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110
ce627bf900500eaedade86284e9c171c,Zack-Ella,Walkergate Health Centre,54.986205,-1.560457,,,,Walkergate Health Centre,,Benfield Road,Newcastle,Newcastle upon Tyne,,NE6 4QD,gb,,,Newcastle,Walkergate Health Centre,,,POD Point,http://pod-point.com,020 7247 4114,,POD Point,http://pod-point.com,020 7247 4114,,POD Point,In service,Published,0,25-09-2013 13:40,08-12-2019 10:46,Y,08-12-2019 10:46,NCR Admin,POD Point,,1.0,,1.0,,0.0,,,1.0,Parking for employees and visitors only ,0.0,,1.0,Other,,,,,,,,,,,,,,,,,53972.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,53973.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,,,,,,,,,,,,,,,,,,,
631d68dbc136873f091d6049807c09ae,CYC21121,Town Centre Citroen,54.913964,-1.45873,,,,Town Centre Citroen,,Ferryboat Lane,Sunderland,Sunderland,Tyne and Wear,SR5 3JN,gb,,,Sunderland,Town Centre Citroen,,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,In service,Published,0,25-09-2013 13:40,08-12-2019 10:52,Y,08-12-2019 10:52,NCR Admin,Charge Your Car,,1.0,,1.0,,0.0,,,1.0,Parking for employees and visitors only ,0.0,,1.0,Other,,,,,,,,,,,,,,,,,53974.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,53975.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,,,,,,,,,,,,,,,,,,,
c3489537e72478d37e99d662c53be24b,CYC21122,Cawledge Business Park,55.397804,-1.692786,,,,Cawledge Business Park,,,Alnwick,Alnwick,Northumberland,NE66 2GB,gb,,,Alnwick,Cawledge Business Park,,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,In service,Published,0,25-09-2013 13:40,08-12-2019 10:52,Y,08-12-2019 10:52,NCR Admin,Charge Your Car,,1.0,,1.0,,0.0,,,1.0,Parking for employees and visitors only ,0.0,,1.0,Other,,,,,,,,,,,,,,,,,53976.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,53977.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,,,,,,,,,,,,,,,,,,,
92e9ee85b2a0843ab8dfe06a2e51adee,CYC21123,Cawledge Business Park,55.397904,-1.692986,,,,Cawledge Business Park,,,Alnwick,Alnwick,Northumberland,NE66 2GB,gb,,,Alnwick,Cawledge Business Park,,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,In service,Published,0,25-09-2013 13:40,08-12-2019 10:52,Y,08-12-2019 10:52,NCR Admin,Charge Your Car,,1.0,,1.0,,0.0,,,1.0,Parking for employees and visitors only ,0.0,,1.0,Other,,,,,,,,,,,,,,,,,53978.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,53979.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,,,,,,,,,,,,,,,,,,,
7a830b9099d2e43368b1f70412ca5cd6,CYC21124,Appleyard Motors Alma Place,54.781927,-1.53846,,,,Appleyard Motors Alma Place,,,Gilegate,Durham,County Durham,DH1 2HN`,gb,,,Gilegate,Appleyard Motors Alma Place,,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,In service,Published,0,25-09-2013 13:40,29-07-2021 14:04,N,,,Charge Your Car,,1.0,,1.0,,0.0,,,0.0,,,,,Other,,,,,,,,,,,,,,,,,53980.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5990653da56b4075bff360efcc52383f,CYC21125,Woodhorn Museum,55.188933,-1.549573,,,,Woodhorn Museum,,QEII Country Park,Ashington,Ashington,Northumberland,NE63 9YF,gb,,,Ashington,Woodhorn Museum,,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,In service,Published,0,25-09-2013 13:40,08-12-2019 10:53,Y,08-12-2019 10:53,NCR Admin,Charge Your Car,,1.0,,1.0,,0.0,,,1.0,Parking for employees and visitors only ,0.0,,1.0,Other,,,,,,,,,,,,,,,,,53981.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,53982.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,,,,,,,,,,,,,,,,,,,
33a4315c94f5a3ff05b17129a296a733,CYC21126,Minories Sunderland,54.919283,-1.383822,,,,Minories Sunderland,,Newcastle Road,Sunderland,Sunderland,,SR5 1JE,gb,,,Sunderland,Minories Sunderland,,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,In service,Published,0,25-09-2013 13:40,08-12-2019 10:54,Y,08-12-2019 10:54,NCR Admin,Charge Your Car,,1.0,,1.0,,0.0,,,1.0,Parking for employees and visitors only ,0.0,,1.0,Other,,,,,,,,,,,,,,,,,53983.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,53984.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,,,,,,,,,,,,,,,,,,,
1203cc3f3328867009eb7d59cf5e12f6,CYC21127,Hetton Centre,54.821064,-1.454754,,,,Hetton Centre,,Welfare Road,Hetton Le Hole,Houghton le Spring,Tyne and Wear,DH5 9NE,gb,,,Hetton Le Hole,Hetton Centre,,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,In service,Published,0,25-09-2013 13:40,08-12-2019 10:55,Y,08-12-2019 10:55,NCR Admin,Charge Your Car,,1.0,,1.0,,0.0,,,1.0,Parking for employees and visitors only ,0.0,,1.0,Other,,,,,,,,,,,,,,,,,53985.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,53986.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,,,,,,,,,,,,,,,,,,,
351b6724e9da25bca879759d192c0f25,CYC21128,Biddick Arts Centre,54.885955,-1.519224,,,,Biddick Arts Centre,,Fatfield,Washington,Washington,Tyne and Wear,NE38 8EB,gb,,,Washington,Biddick Arts Centre,,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,In service,Published,0,25-09-2013 13:40,08-12-2019 10:58,Y,08-12-2019 10:58,NCR Admin,Charge Your Car,,1.0,,1.0,,0.0,,,1.0,Parking for employees and visitors only ,0.0,,1.0,Other,,,,,,,,,,,,,,,,,53987.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,53988.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,,,,,,,,,,,,,,,,,,,
93c442d40a4e0b6f829a28aabbf07fc1,CYC21129,Bunnyhill Centre,54.925963,-1.446926,,,,Bunnyhill Centre,,Hylton Lane,Sunderland,Sunderland,Tyne and Wear,SR2 7DN,gb,,,Sunderland,Bunnyhill Centre,,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,In service,Published,0,25-09-2013 13:40,08-12-2019 11:00,Y,08-12-2019 10:59,NCR Admin,Charge Your Car,,1.0,,1.0,,0.0,,,1.0,Parking for employees and visitors only ,0.0,,1.0,Other,,,,,,,,,,,,,,,,,53989.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,53990.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,,,,,,,,,,,,,,,,,,,
0958560bd45062d115debadb6bca3183,CYC21133,Doxford Hall Hotel and Spa,55.51118,-1.705801,,,,Doxford Hall Hotel and Spa,,Chathill,Alnwick,Chathill,Northumberland,NE67 5DN,gb,,,Alnwick,Doxford Hall Hotel and Spa,,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,In service,Published,0,25-09-2013 13:40,12-08-2021 14:02,N,,,Charge Your Car,,1.0,,1.0,,0.0,,,0.0,,,,,Other,,,,,,,,,,,,,,,,,53991.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a8fcf2a8e88e290cf69a9b95726187a,CYC21134,Doxford Hall Hotel and Spa,55.51128,-1.705701,,,,Doxford Hall Hotel and Spa,,Chathill,Alnwick,Chathill,Northumberland,NE67 5DN,gb,,,Alnwick,Doxford Hall Hotel and Spa,,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,In service,Published,0,25-09-2013 13:40,12-08-2021 14:01,N,,,Charge Your Car,,1.0,,1.0,,0.0,,,0.0,,,,,Other,,,,,,,,,,,,,,,,,53992.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99c21323790ff1b0d80e980918d15f0b,CYC21135,7-9 South Road,55.544775,-2.009157,,,,7-9 South Road,,,Wooler,Wooler,Northumberland,NE716QE,gb,,,Wooler,"7-9 South Road, Wooler",,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,In service,Published,0,25-09-2013 13:40,12-08-2021 14:02,N,,,Charge Your Car,,1.0,,1.0,,0.0,,,0.0,,,,,Other,,,,,,,,,,,,,,,,,53993.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a22f904bc902481db6183d9e70e12d3,CYC21136,7-9 South Road,55.544875,-2.009157,,,,7-9 South Road,,,Wooler,Wooler,Northumberland,NE716QE,gb,,,Wooler,"7-9 South Road, Wooler",,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,In service,Published,0,25-09-2013 13:40,12-08-2021 14:02,N,,,Charge Your Car,,1.0,,1.0,,0.0,,,0.0,,,,,Other,,,,,,,,,,,,,,,,,53994.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b31c224efdd8c42b02a6c95086af9694,CYC21137,Lanchester Wines Greencroft Ind Estate,54.851272,-1.754089,,,,Lanchester Wines Greencroft Ind Estate,Unit 2 Office,Greencroft Industrial Estate,Annfield Plain,Stanley,County Durham,DH9 7XP,gb,,,Annfield Plain,Lanchester Wines Greencroft Ind Estate,,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,In service,Published,0,25-09-2013 13:40,08-12-2019 11:01,Y,08-12-2019 11:01,NCR Admin,Charge Your Car,,1.0,,1.0,,0.0,,,1.0,Parking for employees and visitors only ,0.0,,1.0,Other,,,,,,,,,,,,,,,,,53995.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,53996.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,,,,,,,,,,,,,,,,,,,
1c1f1beef683946794edf22079849283,CYC21139,Gateshead Housing Keelman House,54.933772,-1.615441,,,,Gateshead Housing Keelman House,5th Avenue ,Team Valley Trading Estate,Gateshead,Gateshead,Tyne and Wear,NE11 0XA,gb,,,Gateshead,Gateshead Housing Keelman House,,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,In service,Published,0,25-09-2013 13:40,12-08-2021 14:03,N,,,Charge Your Car,,1.0,,1.0,,0.0,,,0.0,,,,,Other,,,,,,,,,,,,,,,,,53997.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d157d577520c2e9085acc55d3d794007,CYC21140,Gateshead Housing Keelman House,54.933672,-1.615441,,,,Gateshead Housing Keelman House,5th Avenue ,Team Valley Trading Estate,Gateshead,Gateshead,Tyne and Wear,NE11 0XA,gb,,,Gateshead,Gateshead Housing Keelman House,,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,In service,Published,0,25-09-2013 13:40,12-08-2021 14:03,N,,,Charge Your Car,,1.0,,1.0,,0.0,,,0.0,,,,,Other,,,,,,,,,,,,,,,,,53998.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d82620296a1e1fb76c64302dc3d77ba,CYC21141,Humshaugh Village Hall,55.03571,-2.126786,,,,Humshaugh Village Hall,Linden House,Humshaugh,Hexham,Hexham,Northumberland,NE46 4AG,gb,,,Hexham,Humshaugh Village Hall,,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,In service,Published,0,25-09-2013 13:40,12-08-2021 14:03,N,,,Charge Your Car,,1.0,,1.0,,0.0,,,0.0,,,,,Other,,,,,,,,,,,,,,,,,53999.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3fe63d904ee975a2297184b62c6ae60,CYC21142,Humshaugh Village Hall,55.03581,-2.126786,,,,Humshaugh Village Hall,Linden House,Humshaugh,Hexham,Hexham,Northumberland,NE46 4AG,gb,,,Hexham,Humshaugh Village Hall,,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,In service,Published,0,25-09-2013 13:40,12-08-2021 14:04,N,,,Charge Your Car,,1.0,,1.0,,0.0,,,0.0,,,,,Other,,,,,,,,,,,,,,,,,54000.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5a7acc236abc42d5e11afede4915282,CYC21143,The Pheasant Inn,55.172878,-2.437382,,,,The Pheasant Inn,,Stannersburn,Kielder Water,Hexham,Northumberland,NE48 1DD,gb,,,Kielder Water,The Pheasant Inn,,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,In service,Published,0,25-09-2013 13:40,12-08-2021 14:04,N,,,Charge Your Car,,1.0,,1.0,,0.0,,,0.0,,,,,Other,,,,,,,,,,,,,,,,,54001.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a8a0f2779706d8eff072fa34acfb143,CYC21144,The Pheasant Inn,55.172978,-2.437582,,,,The Pheasant Inn,,Stannersburn,Kielder Water,Hexham,Northumberland,NE48 1DD,gb,,,Kielder Water,The Pheasant Inn,,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,In service,Published,0,25-09-2013 13:40,12-08-2021 14:04,N,,,Charge Your Car,,1.0,,1.0,,0.0,,,0.0,,,,,Other,,,,,,,,,,,,,,,,,54002.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bcf72cf0c11264b5bd65830efe8feaf8,CYC21145,Poplar Tree Garden Centre,54.759222,-1.553219,,,,Poplar Tree Garden Centre,,,Shincliffe Village,Durham,County Durham,DH1 2NG,gb,,,Shincliffe Village,Poplar Tree Garden Centre,,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,In service,Published,0,25-09-2013 13:40,0000-00-00 00:00:00,N,,,Charge Your Car,,1.0,,1.0,,0.0,,,0.0,,,,,Other,,,,,,,,,,,,,,,,,54003.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a5537a7ededd2ffe4de474cc615ef5be,CYC21146,Poplar Tree Garden Centre,54.759322,-1.553219,,,,Poplar Tree Garden Centre,,,Shincliffe Village,Durham,County Durham,DH1 2NG,gb,,,Shincliffe Village,Poplar Tree Garden Centre,,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,In service,Published,0,25-09-2013 13:40,0000-00-00 00:00:00,N,,,Charge Your Car,,1.0,,1.0,,0.0,,,0.0,,,,,Other,,,,,,,,,,,,,,,,,54004.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777081377d8fa759d557429c4a1932d8,CYC21147,North Tyneside General Hospital,55.025899,-1.468957,,,,North Tyneside General Hospital,,Rake Lane,North Shields,North Shields,,NE29 8NH,gb,,,North Shields,North Tyneside General Hospital,,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,In service,Published,0,25-09-2013 13:40,0000-00-00 00:00:00,N,,,Charge Your Car,,1.0,,1.0,,0.0,,,0.0,,,,,NHS property,,,,,,,,,,,,,,,,,54005.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64179b3eb67988583d803807ca305acf,CYC21148,North Tyneside General Hospital,55.025799,-1.468957,,,,North Tyneside General Hospital,,Rake Lane,North Shields,North Shields,,NE29 8NH,gb,,,North Shields,North Tyneside General Hospital,,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,In service,Published,0,25-09-2013 13:40,0000-00-00 00:00:00,N,,,Charge Your Car,,1.0,,1.0,,0.0,,,0.0,,,,,NHS property,,,,,,,,,,,,,,,,,54006.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b6f719670262f4c74ee82a8ea7fcbea,CYC21149,Wansbeck General Hospital,55.183422,-1.546433,,,,Wansbeck General Hospital,,Woodhorn Lane,Ashington,Ashington,Northumberland,NE63 9JJ,gb,,,Ashington,Wansbeck General Hospital,,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,In service,Published,0,25-09-2013 13:40,0000-00-00 00:00:00,N,,,Charge Your Car,,1.0,,1.0,,0.0,,,0.0,,,,,NHS property,,,,,,,,,,,,,,,,,54007.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4abef40acde72e6a887be4f0bcc4aa38,CYC21150,Wansbeck General Hospital,55.183522,-1.546433,,,,Wansbeck General Hospital,,Woodhorn Lane,Ashington,Ashington,Northumberland,NE63 9JJ,gb,,,Ashington,Wansbeck General Hospital,,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,In service,Published,0,25-09-2013 13:40,0000-00-00 00:00:00,N,,,Charge Your Car,,1.0,,1.0,,0.0,,,0.0,,,,,NHS property,,,,,,,,,,,,,,,,,54008.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05c09437e3f4568b28e8fa7e2d64cc48,CYC21151,Hexham General Hospital,54.969768,-2.09503,,,,Hexham General Hospital,,Corbridge Road,Hexham,Hexham,Northumberland,NE46 1QJ,gb,,,Hexham,Hexham General Hospital,,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,In service,Published,0,25-09-2013 13:40,0000-00-00 00:00:00,N,,,Charge Your Car,,1.0,,1.0,,0.0,,,0.0,,,,,NHS property,,,,,,,,,,,,,,,,,54009.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e917403df8b824e23b6c31598d67af6,CYC21152,Hexham General Hospital,54.969868,-2.09503,,,,Hexham General Hospital,,Corbridge Road,Hexham,Hexham,Northumberland,NE46 1QJ,gb,,,Hexham,Hexham General Hospital,,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,In service,Published,0,25-09-2013 13:40,0000-00-00 00:00:00,N,,,Charge Your Car,,1.0,,1.0,,0.0,,,0.0,,,,,NHS property,,,,,,,,,,,,,,,,,54010.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00653e1c588c7b4bc7e9a6be7a43a843,CYC21153,Thornaby Pool,54.550158,-1.306446,,,,Thornaby Pool,,Stockton Road,Stockton on Tees,Stockton-on-Tees,Stockton-on-Tees,TS17 8AA,gb,,,Stockton on Tees,Thornaby Pool,,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,In service,Published,0,25-09-2013 13:40,0000-00-00 00:00:00,N,,,Charge Your Car,,1.0,,1.0,,0.0,,,0.0,,,,,Other,,,,,,,,,,,,,,,,,54011.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8516c82e38e6b34bc96330a3ba59b03,CYC21154,Thornaby Pool,54.550258,-1.306446,,,,Thornaby Pool,,Stockton Road,Stockton on Tees,Stockton-on-Tees,Stockton-on-Tees,TS17 8AA,gb,,,Stockton on Tees,Thornaby Pool,,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,In service,Published,0,25-09-2013 13:40,0000-00-00 00:00:00,N,,,Charge Your Car,,1.0,,1.0,,0.0,,,0.0,,,,,Other,,,,,,,,,,,,,,,,,54012.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68dc6cbea6ddad512bc670c0df5c0804,CYC21155,Thornaby Academy,54.542403,-1.290971,,,,Thornaby Academy,,Baysdale Road,Thornaby,Stockton-on-Tees,Stockton-on-Tees,TS17 9DB,gb,,,Thornaby,Thornaby Academy,,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Charge Your Car,In service,Published,0,25-09-2013 13:40,0000-00-00 00:00:00,N,,,Charge Your Car,,1.0,,1.0,,0.0,,,0.0,,,,,Other,,,,,,,,,,,,,,,,,54013.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
